"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"350","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Gesprochen wird er von C, der","jungen","Frau, die sich von A, der sie begehrt, abgestoßen fühlt."
"351","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Die Person C, die","junge","Frau (Cristin König), die ihm der authentischen Sarah Kane am nächsten verwandt zu sein scheint, trägt einen weißen Morgenmantel, darunter eine leichte Sporthose - so könnte eine Patientin in der Klinik tagsüber gekleidet sein."
"352","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Regisseur Kaspar Heidelbach hat das Kunststück fertig gebracht, Volkstheater fürs Fernsehen zu machen: Hopper und Co. kommen wirklich von unten, wollen auch nicht woandershin, aber die zweite Liga ist auch nicht ihr Ding, und eine","nette","Frau muss schon dabei sein."
"353","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Eine","junge","Frau (Elodie Bouchez) und ihre Freunde erleben in Südfrankreich den Sommer 1962 und die Auswirkungen des Algerienkriegs."
"354","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Denn bald träumt sich die nach dem Krieg als Essayistin, Rezensentin, Lektorin, Übersetzerin, Herausgeberin, in Stuttgart lebende, das heißt:","arbeitende","Frau zurück in die alte Heimat als Kulturlandschaft ihres, das heißt auch: allen deutschen Lebens."
"355","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Immer bleibt diese Liebende kritisch, verschweigt nicht, wie eine vom Olympier mit welken Küssen","zugedeckte","Frau die Begegnung mit ihm erlebt:"
"356","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Die ostdeutschen Jugendlichen sehen ihre Zukunft überhaupt sehr viel negativer als westdeutsche - mit Ausnahme der jungen","ostdeutschen","Frauen, die offensichtlich fest entschlossen sind, mit den Anforderungen, die an sie gestellt werden, fertig zu werden."
"357","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Richard III.) fiel auf, wie sehr Thematik, Temperatur und Perspektive der Erzählungen den Romanen gleichen; und auch das jetzt vorliegende mit Erzählungen aus 15 Jahren und anno 90 in Spanien noch ohne das Markenzeichen Shakespeare publiziert, enthält dieselben Ingredienzen: Abgesehen von den Shakespeare-Zitaten sind das","tote","Frauen, Gespenster, allgemeine Betrachtungen, Verstrickungen, Anglophilie und ein sehr distanzierter, nur am Rande beteiligter Ich-Erzähler."
"358","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Er hat die Volkswirtin Sonja Menning - spezialisiert auf demografische Gesellschaftsphänomene - herausfinden lassen, dass ""gerade ganz","junge","Frauen"" in Neufünfland nun nach ""einem anderen Weg der Selbstverwirklichung"" suchen, ""indem sie ein Kind zur Welt bringen und damit der für sie frustrierenden Arbeitswelt entgehen""."
"359","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Nachdem ein geisteskranker Marokkaner eine","spanische","Frau erstochen hatte, jagten in El Ejido über 2000 aufgebrachte Spanier drei Tage lang moros, plünderten ihre Geschäfte und zerstörten ihre Hütten."
"360","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Auch dass marokkanische Jugendliche mitunter","spanische","Frauen belästigen, leugnet er nicht."
"361","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Meine Freundin Regina ist frisch geschieden, die","glücklichste","Frau der Welt."
"362","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","»Sehr, sehr reich!«, sagt die","junge","Frau hinter dem Tresen der Touristeninformation und zieht die Stirn in Falten."
"363","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Und so finden sich auf über 500 Timeline-Seiten eben nicht nur schwerterklirrende Zweikämpfe,","holde","Frauen und dramatische Rettungen in letzter Sekunde, sondern auch ausführliche (und fachlich stimmige) Exkurse über Paralleluniversen und die Merkwürdigkeiten der Quantenwelt."
"364","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Bei keiner Gruppe hat die CDU so dramatische Verluste erlitten wie bei den","jüngeren","Frauen."
"365","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Dass sie etwa für","alleinerziehende","Frauen, eingebürgerte Immigranten oder bekennende Homosexuelle als Partei der Wahl nur selten in Frage kam, war den Christdemokraten in der biedermeierlichen Ära Kohl - zu ihrem eigenen Schaden - herzlich egal."
"366","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Eine Tante, Gunta Stölzl, war die","einzige","Frau am Dessauer Bauhaus, liiert mit einem jüdischen Künstler, dem sie 1933 in die Emigration folgte."
"367","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Der Hunger nach Zärtlichkeit treibt die emotional","ausgeblutete","Frau zu den Liegeplätzen der Gigolos."
"368","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","In Frankreich hat das Thema der","reifen","Frau und ihres juvenilen Liebhabers eine Tradition, die weder das Tragikomische scheut, etwa in Truffauts Geraubte Küsse, noch die Verlagerung ins Inzestuöse, zuletzt zu bestaunen in Carax' Pola X."
"369","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","George, ein Biker mit einem großen Herz für Kinder, wird sie als Hausmann entlasten, bis ihn der Undank der","präpotenten","Frau auf die Straße hinaustreibt."
"370","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Ungefähr zur selben Zeit, als sich Sandy Wolff - wir erinnern uns: Sandy ist Alis Freundin, und Ali wiederum ist der Sohn der in Kiel lebenden Iranerin, die Anfang Januar dieses Jahres als erste Ausländerin die Doppelstaatsbürgerschaft verliehen bekam - auf den Weg von Sachsen-Anhalt nach Kiel gemacht hatte, beschloss auch eine andere","junge","Frau in Frankfurt an der Oder, nach dem Abitur nach Kiel zu gehen, um dort Architektur an einer Fachhochschule zu studieren."
"371","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Die beiden","jungen","Frauen haben sich gegenseitig geholfen."
"372","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Für","berufstätige","Frauen bietet die Bahn - sozusagen als feministisches Entgegenkommen - seit acht Jahren zweimal täglich nur für Frauen reservierte Züge an."
"373","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","In aller Regel ist es die Ehefrau oder bei","berufstätigen","Frauen die Köchin, die den Vormittag zur Vorbereitung einer nahrhaften, hygienisch zubereiteten und billigen Mahlzeit nutzt."
"374","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Gegenwärtig zerreißt sich die englische Presse das Maul über seine mutmaßliche E-Mail-Freundschaft mit der jungen amerikanischen Sängerin Britney Spears, einer tugendhaften","jungen","Frau, die an Gott glaubt und an die Todesstrafe und für die Titelseite des »Rolling Stone« in Pants posiert."
"375","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Weil sie ""eine","moderne","Frau ist"" (Stoiber mit schmerzlichem Gesichtsausdruck)?"
"376","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Die schöne","junge","Frau lässt ihren schwachen, erfolglosen Mann, der sich abends betrinkt, nicht im Stich:"
"377","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Wenn eine","türkische","Frau Kopftuch trägt, dann geht mich das nichts an, auch nicht, wenn sie meint, auf Deutschkenntnisse verzichten zu können."
"378","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Zur Einstimmung ihrer Teilnehmer zelebriert die","wendige","Frau mit dem hellen Schopf und dem Porzellangesicht einige Praktiken der Bewegungen in meditativer Grundhaltung."
"379","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Die","junge","Frau bleibt immer nur wenige Minuten mit dem Kind in der Hitze."
"380","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Alle","teilnehmenden","Frauen bekamen einen Mentor von einem Partnerkonzern zugeteilt."
"381","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","zeit: Brauchten","berufstätige","Frauen in Deutschland generell mehr Mentoring?"
"382","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Barbara Timm, die Anfang 1990 als","junge","Frau nachts vor den Toren der Stasi-Zentrale Wache schob, um die Akten zu schützen, und die später für einige Monate im Archiv der Gauck-Behörde angestellt war, sah dort mit Schrecken, wie sich die neue Staatsmacht Bundesrepublik die Akten nun aneignete."
"383","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Vor einer öden Landschaft liegt ein kreisrunder Handspiegel, in dem eine","nackte","Frau zu sehen ist, die an Krücken geht."
"384","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Es ist ja fast immer irgendwie derselbe Pseudoplot: Ein junger Mann, eine","junge","Frau, die in der Regel aus der Provinz stammen, suchen sich selbst."
"385","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Die kleine, starke,","attraktive","Frau mit der Mädchenaura."
"386","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Eine","junge","Frau bekommt Besuch von ihrem Vater, sie ist drogenabhängig."
"387","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Spott von Städtern über Vieh- und Naturkreislauf-Bewunderung sowie Rührung bei Katzen hat, so die Vermutung, oft einen simplen Grund: die Abwehr der eigenen Sentimentalität, von Gefühlen, die sich bei","alten","Frauen mit Kopftüchern, Bergseen, wildem Meer und dergleichen ohne Erlaubnis einzustellen pflegen und also gezähmt werden müssen?"
"388","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Da war ihr Mann, der Dichter Ted Hughes, schon zu Ruhm und","neuen","Frauen weitergezogen."
"389","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Mit diesem fast schon beschämenden Ergebnis wählten die Delegierten des Essener Parteitages Angela Merkel als","erste","Frau an die Spitze der CDU."
"390","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Eine","junge","Frau, noch immer ohne die professionelle Glätte derer, die sonst für solche Jobs infrage kommen, wird Vorsitzende einer großen konservativen Partei."
"391","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16",,"Junge","Frauen und Männer von nahezu vollkommener Ausstrahlung und seltsamerweise sehr vertraut."
"392","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Themen sind unter anderem Rund ums Bier im Kölner Süden am 6. Mai, Kölle op Kölsch (Spaziergang durch die Altstadt) am 18. Juni oder Hexen, Huren, Heilige - Auf den Spuren","Kölner","Frauen am 2. Juli."
"393","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Irgendwie sind die","jungen","Frauen beides: Studentinnen und Auszubildende."
"394","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Sie ist wirklich eine","kluge","Frau und hat mit ihrem Rücktritt eine große Hilfestellung gegeben."
"395","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Da tritt uns kein verträumter Backfisch mehr entgegen, sondern eine resolute, jung","erwachsene","Frau."
"396","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Ich habe gestern mit einer","jungen","Frau von 18 Jahren ein schweres Gespräch geführt, die zum ersten Mal in ihrem Leben einen Koitus hatte, ungeschützt, im Urlaub, und sie ist bei diesem einen Mal infiziert worden."
"397","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Mit Einkaufstüten","bepackte","Frauen, Anwälte und Richter vom Landgericht gegenüber essen zu Mittag."
"398","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Links von mir hat eine hoch","gewachsene","Frau mit Hornbrille bereits ein Boulevardblatt aufgeschlagen, und rechts liest ein älterer Herr die Orthopädischen Nachrichten."
"399","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17",,"Abgespannte","Frauen rangieren Kinderwagen über die Bordsteine."
"400","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Studentinnen mit ernster Miene eilen an diesem Vormittag - Bücher unter dem Arm - aus Vorlesungssälen, Athletinnen feuern sich auf dem Sportplatz an, und","schwatzende","Frauen belegen in Grüppchen den gepflegten Rasen zwischen den klassizistisch anmutenden Steinbauten, die ihren Campus säumen."
"401","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","""Wir sind uns sehr bewusst, dass wir den Campus kontrollieren"", sagt die 20-Jährige, die nach deprimierenden Highschool-Erfahrungen ans Bryn Mawr kam (""Niemand außer mir schien anzuerkennen, dass ich eine","intelligente","Frau bin"")."
"402","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Zur Landesvorsitzenden in Brandenburg, erinnert Volker Rühe sich, wollte er die","junge","Frau machen, bei der so wenig ""abgewetzt"" erschien."
"403","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Eine","nackte","Frau klemmte sich silberne Ringe über die Brustwarzen."
"404","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","In dem anderen Zuschauerraum steht eine dunkel","gewandete","Frau vor einem leeren Saal."
"405","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Das eine ist schon etwas matt geworden, aber noch lange nicht begraben, das andere so populär, dass selbst der Tschador, das schwarze Tuch der","muslimischen","Frauen, zum hochmodischen Kostüm avanciert."
"406","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Aus allen Ecken kommen","tschadorvermummte","Frauen in Rapture über die Ebene gelaufen."
"407","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Sie starb mit 67 Jahren, »eine der gebildetsten, begabtesten und","edelsten","Frauen«, wie es in einem Nachruf hieß."
"408","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Aber Plai-Kiri, wie ihn die","thailändische","Frau des Zoodirektors taufte, soll dem Format seines Namens (übersetzt: der Bulle vom Berg) gerecht werden."
"409","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Aber entweder hat jemand ausgeplaudert, wie ich es mit meinen Hausfrauenpflichten halte (nämlich ziemlich locker), oder ich werde auf der falschen Seite irgendeiner hermetischen Ethnogleichung platziert - jedenfalls sind die meisten Reinigungskräfte, die mir bei der Jobsuche begegnen, afro-amerikanische oder","spanischsprachige","Frauen, oder sie sind aus den postkommunistischen Ländern Zentraleuropas eingewandert."
"410","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Von Omara Portuondo, der","einzigen","Frau in der Buena-Vista-Herrenriege, schlägt Mießgang den Bogen zur Königin des Trova-Lieds, Maria Teresa Vera, vom Sänger mit dem Schlapphut, Ibrahim Ferrer, zum Mambokönig Benny Moré, mit dessen Tod die Ära der Riesenorchester zu Ende ging, vom arthritischen Pianisten Ruben Gonzales zu dessen blindem Bandleader Arsenio Rodrigues, der in den vierziger Jahren den Klang der Conjunto-Ensembles revolutionierte."
"411","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Jetzt flüstert die vorm Arm des (bezahlten) Partners","gehaltene","Frau:"
"412","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Sie hat im Busch gekämpft und war, ehe sie ausgeschlossen wurde, die","einzige","Frau im Zentralkomitee der Einheitspartei Zanu-Pf."
"413","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Mugabes Familie, zuvorderst seine","luxussüchtige","Frau Grace, und die engsten Vertrauten haben ohnehin freien Zugriff auf öffentliche Töpfe."
"414","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","""Die","alte","Frau würde trauern und weinen, endlos weinen."""
"415","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Nahezu unbeachtet lassen die Modernisierer auch die Tatsache, dass","verheiratete","Frauen in unserem Rentensystem noch immer als ein Anhängsel ihres Ehemannes betrachtet werden."
"416","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Was bei Müttern vielleicht noch nachvollzogen werden kann, ist bei","kinderlosen","Frauen kaum verständlich:"
"417","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Das Medienecho war groß, die Nachfrage bei den Patientinnen auch - besonders bei den jungen,","pillenmüden","Frauen."
"418","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Gerade für","jüngere","Frauen ist Vorsicht angesagt."
"419","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Gerhard Hochmaier findet Implanon gerade bei ""","jüngeren","Frauen mit unregelmäßigem Zyklus nicht so geeignet"", es versetze sie in der Wachstumsphase künstlich in einen hormonellen Zustand wie in den Wechseljahren."
"420","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Allerdings müssten gerade","junge","Frauen umfassend beraten werden, Implanon dürfe, wenn überhaupt, nur bei regelmässigem Zyklus verschrieben werden."
"421","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Familienplaner in den USA wiederum erwogen, unerwünschte Schwangerschaften bei jungen","schwarzen","Frauen einzudämmen, und schlugen vor, deren Sozialhilfe vom Einsetzen der Verhütungsstäbchen abhängig machen."
"422","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","""Ich bin ein Chauvinist, und sie ist eine der","schwierigsten","Frauen der Welt - und wir kommen ganz fantastisch miteinander aus!"""
"423","2000-11-20","Zeitung","Der Spiegel, 20.11.2000","Der Komponist Franz Lehár selbst war kein Jude, wohl aber mit einer","jüdischen","Frau verheiratet."
"424","2000-12-31","Wissenschaft","Gall, Lothar: Krupp, Berlin: Siedler 2000, S. 11","Im 18. Jahrhundert waren diese Umstände noch kaum gegeben, und so war es, wenn man will, ein besonderes Glück, dass vor dem großen Wandel in Wirtschaft und Gesellschaft Mitteleuropas am Ende des 18. und zu Beginn des 19. Jahrhunderts, zunächst nicht dieser Typus die Geschicke und Kapitalien der Familie in Händen hielt, sondern eine bei aller auch ihr eigenen Beweglichkeit und Unternehmungslust höchst umsichtige und","besonnene","Frau."
"425","2000-12-31","Wissenschaft","Gall, Lothar: Krupp, Berlin: Siedler 2000, S. 12","Neben dem Wohn- und Geschäftshaus am Essener Flachsmarkt an der Ecke zur Limbecker Straße, in dem später sowohl Friedrich als auch Alfred Krupp geboren wurden, hinterließ er seiner","zweiten","Frau und deren zwei Kindern schließlich noch sechs weitere Immobilien, darunter als Erbteil seines Vaters die Hälfte eines Grundstückes an der Wesel-Essener Chaussee:"
"426","2000-12-31","Wissenschaft","Gall, Lothar: Krupp, Berlin: Siedler 2000, S. 80","Bilder aus jener Zeit zeigen einen großen, weniger schmal als schon hager zu nennenden Mann von großer, in Auftreten und Kleidung Alter und Reife betonender Seriosität und daneben eine in der Tat bemerkenswert hübsche, ja schöne, sehr","junge","Frau mit eher noch mädchenhaften Zügen und entsprechender Haltung."
"427","2000-12-31","Wissenschaft","Gall, Lothar: Krupp, Berlin: Siedler 2000, S. 82","Sie steigerte sich allerdings gerade in der Zeit, in der sich seine","junge","Frau in die für sie in jeder Hinsicht ganz neuen Verhältnisse in Essen eingewöhnen musste, durch die Tatsache noch einmal in außerordentlicher Weise, dass sich die Anforderungen an ihn und das Unternehmen in bisher unbekanntem Ausmaß häuften."
"428","2000-12-31","Wissenschaft","Gall, Lothar: Krupp, Berlin: Siedler 2000, S. 85","Neue Hämmer, ein neues Hammerwerk mussten her, das seine","junge","Frau dann um ihre Ruhe und ihren Schlaf brachte, schon sehr bald auch im übertragenen Sinne."
"429","2000-12-31","Wissenschaft","Gall, Lothar: Krupp, Berlin: Siedler 2000, S. 136","Die Übertragung der Firma von der Mutter auf den Sohn, auf Alfred Krupp, mochte angesichts dessen fast als ein Akt christlicher Nächstenliebe zugunsten einer alternden,","kranken","Frau erscheinen, der man den Gang zum Konkursrichter ersparen wollte."
"430","2000-12-31","Wissenschaft","Gall, Lothar: Krupp, Berlin: Siedler 2000, S. 245","Die Bekanntschaft zu vertiefen, wozu ihn die","eigene","Frau, im Weiteren wohl auch schon mit Blick auf den Sohn, mehrfach ermunterte, lehnte er entschieden ab."
"431","2000-12-31","Wissenschaft","Gall, Lothar: Krupp, Berlin: Siedler 2000, S. 315","""Denken Sie sich einen Bürobeamten, Familienvater von 3-5 Kindern oder noch mehr, wo die nicht sind, eine","leidende","Frau."
"432","2000-12-31","Wissenschaft","Gall, Lothar: Krupp, Berlin: Siedler 2000, S. 330","Dabei spielte sicher auch ihre Jugend eine Rolle - sie war zum Zeitpunkt ihrer Heirat noch nicht einmal volljährig —, aber wohl auch die Tatsache, dass man sich im damaligen Deutschland nur schwer eine","verheiratete","Frau an der Spitze eines Großunternehmens, noch dazu eines Rüstungsbetriebs mit seiner militärischen Klientel, vorstellen konnte; auch Berthas Mutter, obwohl selber einige Jahre an der Spitze des Unternehmens, teilte im Prinzip diese Ansicht und verfolgte auch in diesem Sinne die Werbung des Legationsrates mit großer Aufmerksamkeit und dann mit lebhafter Zustimmung."
"433","2000-12-31","Gebrauchsliteratur","Tange, Ernst Günter: Zitatenschatz für Lebenskünstler, Frankfurt a. M.: Eichborn 2000, S. 7","- ein Witwer, der die Schwester seiner","verstorbenen","Frau heiratet, um sich nicht an eine neueSchwiegermutter gewöhnen zu müssen."
"434","2000-12-31","Gebrauchsliteratur","Tange, Ernst Günter: Zitatenschatz für Lebenskünstler, Frankfurt a. M.: Eichborn 2000, S. 20","eine Nacht zwischen einer","schönen","Frau und einem schönen Himmel teilen."
"435","2000-12-31","Gebrauchsliteratur","Tange, Ernst Günter: Zitatenschatz für Lebenskünstler, Frankfurt a. M.: Eichborn 2000, S. 30","Ein glücklicher Mann hat ein amerikanisches Gehalt, ein englisches Landhaus, eine","japanische","Frau undeinen chinesischen Koch."
"436","2000-12-31","Gebrauchsliteratur","Tange, Ernst Günter: Zitatenschatz für Lebenskünstler, Frankfurt a. M.: Eichborn 2000, S. 30","Ein unglücklicher Mann hat eine","amerikanische","Frau, einen englischen Koch, einjapanisches Landhaus und ein chinesisches Gehalt."
"437","2000-12-31","Gebrauchsliteratur","Tange, Ernst Günter: Zitatenschatz zur Politik, Frankfurt a. M.: Eichborn 2000, S. 38","Staatsmänner und","schöne","Frauen haben kein Gefühl für ihren allmählichen Verfall."
"438","2000-12-31","Gebrauchsliteratur","Tange, Ernst Günter: Zitatenschatz zur Politik, Frankfurt a. M.: Eichborn 2000, S. 44","Obwohl Frauen im allgemeinen gütiger und sanftmütiger sind als Männer, können","regierende","Frauen alleRekorde an Härte schlagen, sobald sie einmal der Teufel gepackt hat."
"439","2000-12-31","Gebrauchsliteratur","Tange, Ernst Günter: Zitatenschatz zur Politik, Frankfurt a. M.: Eichborn 2000, S. 91","Bei der","eigenen","Frau sind wirnicht so mutig."
"440","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 8","Sie mochte Anfang Zwanzig sein, doch das ließ sich, wie er fand, bei solch","zierlichen","Frauen schwer schätzen."
"441","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 15","Er sagte nichts, während er den Amtsarzt Dr. Dallmer zum Leichenschauhaus brachte, das sich auf dem Gelände des städtischen Friedhofs befand, jenseits der Bahnlinie und dicht am KLOSTER UNSERER","LIEBEN","FRAU . Dallmer wurde von Dr. Bärlach begleitet, einem wissenschaftlichen Assistenten am Pathologischen Institut der Universität Freiburg, den der Amtsarzt zur Autopsie hinzugezogen hatte."
"442","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 17","Es handelt sich um die Leiche einer","jüngeren","Frau."
"443","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 19","Und ebenso unbedingt, wie seine berufliche Neugier ihren Körper eben noch in einen Corpus von Indizien verwandelt hatte, war es nun, als sähe er zum ersten Mal die","junge","Frau inmitten all der Blumen, deren weißer Glanz mit ihrer wächsernen Haut zu wetteifern schien."
"444","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 23","Im dämmernden Abend gingen Dallmer und Barlach dann gemeinsam über den Friedhof hinüber zum Parkplatz beim KLOSTER UNSERER","LIEBEN","FRAU ."
"445","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 36","Eine junge","dunkelhaarige","Frau in Trachtenjacke und Zöpfen, die ihm ungläubig nachsieht, auf demselben Bild."
"446","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 70","Er war überzeugt, nie mehr eine","wirkliche","Frau lieben zu können, doch angesichts der lebenslänglichen Strafe war ihm das zumeist egal."
"447","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 106","Hätte er Kinder, würde er sie in Amerika studieren lassen, dachte er oft, doch er hatte keine Kinder, und zwei Jahre waren vergangen, seit die","letzte","Frau ausgezogen war."
"448","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 121","Denn obwohl alle Fakten, die er nun kannte, ihn von der Unschuld Arbogasts überzeugten oder zumindest davon, schränkte er in Gedanken ein, daß der Prozeß gegen ihn entschiedene Mängel aufwies, blieb am Tod der","jungen","Frau etwas unbegreiflich, und das ließ sich nicht von Arbogast trennen."
"449","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 180","»Guten Abend«, sagte sie, als sie das Laken vom Gesicht der","jungen","Frau zurückschlug."
"450","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 180","Die","junge","Frau war schön."
"451","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 182","Jene Tote, die heute eine beinahe","vierzigjährige","Frau sein könnte, dachte Ansgar Klein während der Taxifahrt vom Flughafen Tempelhof."
"452","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 249","»Wenn ich bei meinen Versuchen die","jungen","Frauen mit ihrem Kopf auf den kalten Stein gelegt habe, konnte ich manchmal nicht anders, als mir vorzustellen, wie das wohl ist:"
"453","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 255","Katja Lavans erinnerte sich, wie sie den Kopf einer","jungen","Frau auf den Ziegel gelegt hatte."
"454","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 255","Die kalte Haut der","jungen","Frau auf dem Ziegel."
"455","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 267","»Sie sah gut aus, sehr hübsch, eine nette,","junge","Frau, und trug ein eisblaues Kleid.«"
"456","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 275","Er habe die Handtasche der Frau Gurth seiner","schlafenden","Frau als Geschenk auf den Nachttisch gelegt und sei selbst auch eingeschlafen."
"457","2001-01-01","Belletristik","Hettche, Thomas: Der Fall Arbogast, Köln: DuMont Buchverlag, 2001, S. 280","»Außerdem halte ich sie für eine ziemlich","kluge","Frau.«"
