"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"416","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Als Garibaldi Sizilien eroberte und von den Sizilianisch sprechenden Einheimischen verlangte, Viva l'Italia! zu rufen, intonierten sie wacker Viva la Talia!, da sie ""die Talia"" für die Geliebte des","großen","Mannes hielten."
"417","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Ein","anderer","Mann erlebt mit der toten Geliebten seines toten Vaters eine rauschhafte Liebesnacht."
"418","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Lächelt, raucht, ein","abgelebter","Mann von 68 Jahren."
"419","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Ohne die Lehrer und Schüler hätte er keine Partner gehabt, als er aus dem vorhaiderischen Österreich als","gemachter","Mann zurückkehrte."
"420","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Eine Fotografie zeigt ihn als einen","bärtigen","Mann um die 60, den breiten Hut eine Spur zu tief ins Gesicht gezogen, das Bein wie ein erfolgreicher Großwildjäger auf einen Felsen gestellt."
"421","2000-03-30","Zeitung","Die Zeit, 30.03.2000, Nr. 14","Personifiziert wird die neue Ära durch den früheren McDonnell-Douglas-Chef Harry Stonecipher, heute nach dem altgedienten Boeing-Manager Phil Condit","zweiter","Mann bei Boeing."
"422","2000-04-03","Zeitung","Der Spiegel, 03.04.2000","Der viel","zitierte","Mann auf der Straße registriert genau, wenn der Wert eines Unternehmens bei Ankündigung betriebsbedingter Entlassungen an der Börse steigt, während Vorstände sich ihr Ausscheiden vergolden lassen."
"423","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Ganz unvorbereitet kommt das Spiel mit der Schutzmachtrolle für die vertraute Lebenswelt des","kleinen","Mannes nicht."
"424","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Es war bezeichnend, dass in der Zeit des Wartens auf das Urteil von Richter Charles Gray der große","alte","Mann der britischen Historikerzunft, Eric Hobsbawm, in einer BBC-Diskussion mit Richard Evans mit Blick auf die ""Nazizeit"" eine Mahnung vonnöten hielt:"
"425","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Sex haben mit","jüngeren","Männern."
"426","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Metken, der","zierliche","Mann mit der leisen Stimme, sprach von der Ökonomie des Glücks."
"427","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Jetzt gibt sie auf: Resultat der Bemühung ist nämlich, dass Klara, unverheiratet und Anfang 30, von zwei","falschen","Männern ein Kind erwartet."
"428","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","In der Unterschicht sind die Dominanzgesten, mit der die","jungen","Männer ihre hervorragende Stellung in der Welt dokumentieren, noch vorwiegend körperlich und direkt: raus mit dem Brustkasten, hoch mit dem Kinn, und die Schultern werden locker auf und ab bewegt."
"429","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Dieser","junge","Mann (gespielt von Fatih Cevikkollu) ist Atzes Lehrling und Angestellter, Laufbursche und Fußabtreter, Typ fürs Grobe und Sündenbock, dessen türkische Familie ihn im Mittelalter festhält."
"430","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Und sie bestieg ein Taxi, das sie zu irgendeinem Dinner mit","alten","Männern aus der Showbranche bringen sollte."
"431","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Die glückliche Mama allerdings sollte ruhig einmal darüber nachdenken, ob es wirklich Bilder von Männern sind, die mit gefüllten Pampers hantieren, die","andere","Männer von den Schreibtischen und Werkbänken locken könnten."
"432","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Es mag 15 Jahre her sein, da stand ein","kluger","Mann vom ADAC selber im Stau, ärgerte sich fürchterlich und dachte darüber nach, was passieren müsste, damit sein Ärger verschwindet."
"433","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Es zeigt einen bulligen nach vorn","gebeugten","Mann mit rundem Schädel, hoher Stirn und dicker Hornbrille:"
"434","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","als Du noch jung warst, habe ich Dich für Deine Freiheitsideale bewundert, doch nun bist Du ein","alter","Mann geworden."
"435","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Und hier, im Partikular, in seinem erzählerischen dritten Teil, heißt es von einer Gutsbesitzerin, die auf ihrem Hof eine Art Landkommune beherbergt, sie habe ihren","sterbenden","Mann in den Armen gehalten und ihn als ""unendlich leichte Fracht"" empfunden:"
"436","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Die schöne junge Frau lässt ihren schwachen,","erfolglosen","Mann, der sich abends betrinkt, nicht im Stich:"
"437","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","""Am dritten Tag des Kongresses erschien auf der Tribüne ein allen nichtdeutschen Teilnehmern","unbekannter","Mann mit einer Maske vor dem Gesicht."
"438","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Er ist der","kommende","Mann für die Bergetappen, das Trikot mit den Punkten, das wird er sich holen - eines Tages."
"439","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Suzanne wird dieser Geschichte nicht mehr entkommen, vierzehn Jahre lang, bis zu jenem Sommernachmittag, als ein","junger","Mann mit Marionetten im Dorf erscheint, das große Festzelt aufgebaut wird und ihre Mutter den Verrat begeht."
"440","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Höhepunkt seines Erdenwallens bleibt allerdings eine Reise nach Rom, zum Papst, nach Assisi und Loreto (wo der","fromme","Mann dann doch ein wenig ins Frömmeln gerät)."
"441","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","""Ein frommer,","heiligmässiger","Mann oder vielmehr Männchen war der kleine Pater Peter-Anton aus dem Wallis."
"442","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Als jenseits der Elbe noch die Truppen des Warschauer Paktes standen, konnte man mit einigem Recht behaupten, nur eine Wehrpflichtarmee halte sie davon ab, auch im Westen Deutschlands ein Regime zu errichten, das die Freiheiten der Bürger weitaus stärker beschnitten hätte, als ein militärischer Zwangsdienst für","junge","Männer es tat."
"443","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Doch de facto haben die wehrfähigen","jungen","Männer längst die bunteste Auswahl zwischen Militär und zivilen Diensten aller Art. Wer möchte, pflegt Gräber in Polen oder schließt sich daheim auf dem Dorf der freiwilligen Feuerwehr an."
"444","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Noch immer dürfen sich","junge","Männer nicht einfach dafür entscheiden, gar keine Wahl zu treffen."
"445","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Den Schwaden entsteigt ein kleiner,","schmächtiger","Mann mit kahlem Haupt und gemäßigt roter Krawatte."
"446","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Gleichzeitig räumt der","scharfkantige","Mann mit der randlosen Brille auf mit den Illusionen des Vorgängers Papandreou, der Politik gern als rauschendes Fest betrieb, und ging, als die Rechnung kam."
"447","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Die Wähler mögen das, da sie der Politik misstrauen und","starke","Männer verabscheuen."
"448","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","""Wo bitte ist der Chef?"", rätselt die Welt, der ""Präsident von trauriger Gestalt"" (stern) erscheint als ""der","einsamste","Mann von Brüssel"" (Spiegel)."
"449","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Wenn","türkische","Männer in Cafés oder Moscheen unter sich bleiben wollen, sollen sie es."
"450","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Beim ersten Abendessen im Steigenberger Hotel in Krems leistet mir Dr. Resch Gesellschaft, ein","großer","Mann mit leiser Stimme, der alle Witze über die Weinkur schon kennt."
"451","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Gemeinsam mit Gleichgesinnten hat der","junge","Mann eine ""Anti-Paragraphen-Aktion"" ins Leben gerufen."
"452","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Auf dem Dachboden finden die Polizisten schließlich den schwer","verletzten","Mann."
"453","2000-04-06","Zeitung","Die Zeit, 06.04.2000, Nr. 15","Der","kleine","Mann - er misst knapp über 1,60 Meter - entpuppt sich als ein Meister des Versteckens."
"454","2000-04-10","gesprochene Sprache","Der Spiegel, 10.04.2000","Auch jetzt pflegen die Amerikaner uns gegenüber den Komplex des","weißen","Mannes:"
"455","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Architekt wollte der","junge","Mann aus Ulm werden, den Studienplatz in Stuttgart hatte er sich schon gesichert."
"456","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Jeder hat sie schon gehört, die Geschichte des hoch intelligenten","jungen","Mannes, der sein Philosophiestudium mit glänzenden Noten abgeschlossen, aber nirgends eine Stelle gefunden hat und sich das Geld für Philosophiebücher, Brot und Wein nun mit Taxifahren verdient."
"457","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Wenn man aber weiß, dass dieser Mitarbeiter bereit ist, für einen solchen Posten umzuziehen, hat man problemlos einen","motivierten","Mann für die Stelle gefunden."
"458","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Er, dessen einzige originelle politische Idee darin bestand, in Krisensituationen in feige Scheinlähmung zu verfallen, war der","richtige","Mann in der richtigen Stunde."
"459","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Diesen aufrechten","deutschen","Männern tritt dann eine mindestens genauso aufrechte deutsche Öffentlichkeit entgegen, die sich mutig deren mutige Argumente vornimmt."
"460","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Es ist ja fast immer irgendwie derselbe Pseudoplot: Ein","junger","Mann, eine junge Frau, die in der Regel aus der Provinz stammen, suchen sich selbst."
"461","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Sie suchen sich selbst in ihren Erinnerungen an ihre ein bisschen familiär-disfunktionale, ein bisschen konsumistisch-idyllische Kindheit, sie suchen sich in ihren Beziehungen zu andern","jungen","Männern und Frauen."
"462","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","WENN EIN","alter","Mann eitel ist wie ein junges Mädchen und früher eine ganze Menge Terroranschläge finanziert hat, bei denen eine ganze Menge Menschen gestorben sind, dann ist es besser für ihn, wenn er bei seinem Comeback als Staatsmann eine Sonnenbrille trägt."
"463","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Die Augen","eitler","Männer verraten alles über deren Vergangenheit, und ist die hässlich, dann sind es auch die Augen."
"464","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Und weil das noch nicht reicht, weil in einem Film unendlich viel Platz ist für das Menschliche, denn die Leinwand bleibt geduldig - alle","alten","Männer haben Krebs, Probleme mit ihren Söhnen und arbeiten beim Fernsehen."
"465","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Ernest Hemingway hat in seiner Novelle Der","alte","Mann und das Meer etwas von dieser Haltung eingefangen."
"466","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Das Heimtückische am Fußball ist, dass wir darauf vertrauen, er würde aus","Jungen","Männer machen - während nichts von der Wahrheit weiter entfernt sein könnte."
"467","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","So also sieht ein","echter","Mann aus, meinen Sie?"
"468","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Sie starben, als ich noch klein war, aber ich erinnere mich an zwei ganz","sanfte","Männer."
"469","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Ich kann auch - im Abstand von wenigen Zeilen - ""sein Gesicht hatte an Farbe verloren / der","erblasste","Mann / sein Gesicht war leichenfahl"" nur als läppisch-banales Bild lesen wie - wiederum im Abstand weniger Zeilen - ""Der Mann lächelte auf seine feine Art"", ""Um seinen Mund spielte ein feines Lächeln""."
"470","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Klaus Schlesinger ist ein","untadeliger","Mann, und was er erzählt, ist lobenswert."
"471","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","""Der","junge","Mann zeigte sich von meinen Worten, die die bewundernswürdige Frucht meiner Gelehrsamkeit darstellten, nicht beeindruckt."""
"472","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Wird König Philipp (1198 gekrönt) als ""junger süezer man"" gepriesen, so denkt der Dichter nicht an die einnehmende Gestalt, sondern an ""die ästhetische Manifestation ethischen Wertes, vor allem jedoch den sichtbaren Ausdruck gottgewählten Herrschertums"" - und so stellt ihn der Übersetzer Peter Wapnewski vor, als ""jungen","gottwohlgefälligen","Mann""."
"473","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Als","junger","Mann arbeitete er einige Jahre in Amerika, bevor er in den siebziger Jahren bei der Deutschen Bank einstieg."
"474","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Der Präsident des Bundesnachrichtendienstes ist ein eher","bedächtiger","Mann, ein klassischer Beamter mit einem dienenden Amtsverständnis."
"475","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Manchmal soll ihnen ein","älterer","Mann mit rotem Bart zuschauen, der milde über ihre Züge lächelt, ohne je ein Wort zu sagen."
"476","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Ein","nackter","Mann kann natürlich auch locken."
"477","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Dänemarks Kronprinz Frederik ist ein gut","aussehender","Mann."
"478","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","In jeder Organisation gibt es den","zweiten","Mann, den Kronprinzen, und Stars."
"479","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Chrysler-Chef Eaton hatte schon vorab versprochen, sich zurückzuziehen, und der","zweite","Mann bei Chrysler, Thomas Stallkamp, musste seinen Platz räumen, weil er zu stark wurde."
"480","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Joseph Stiglitz ist ein kleiner,","freundlicher","Mann."
"481","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Seit Jahren aber verstärkt sich der Trend, dass","ausländische","Männer zum Heiraten in die alte Heimat fahren."
"482","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Erst wenn Genomanalysen für","weitere","Männer und Frauen vorliegen, wäre ""das menschliche Erbgut"" entziffert."
"483","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Anfangs warf ich den","kleinen","Mann hinein, wo es nur ging, um dieses Wunder der Stimmsynthese zu vernehmen."
"484","2000-04-13","Zeitung","Die Zeit, 13.04.2000, Nr. 16","Biberstein selbst gab die Zahl der von seinem Kommando","erschossenen","Männer, Frauen und Kinder mit ""zwei bis drei Tausend"" an."
"485","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Zu Beginn ist Gott ein","alter","Mann, der von Luzifers Horden ins Koma versetzt wird, weil nur Gottes Abwesenheit teuflische Pläne und irrsinnige Plots erlaubt (schön wär's)."
"486","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Es kam auf den Nachweis an, dass ein klar","denkender","Mann aus üblen Motiven historische Quellen ignorierte."
"487","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Das lag in der Luft und entwickelte sich bei dem","jungen","Mann aus der Folkwangschule zu ebenso präzisen wie ironisch gebrochenen Erprobungen technischer, gestalterischer und inszenatorischer Möglichkeiten:"
"488","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Ich erblickte einen","ernsten","Mann, der mit Mühe seine Verzweiflung bändigte."
"489","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","""","Junger","Mann, sagen Sie mir:"
"490","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","In Baton Rouge, dem großartigsten Song der Platte, schlüpft er in die Haut eines, nun ja:","gereiften","Mannes, der sich an seine Jugendliebe erinnert."
"491","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Modern Dance, Psychogramm eines","amerikanischen","Mannes und seiner leicht touristischen Sehnsüchte."
"492","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Mein","lieber","Mann, was hat dieses Kind noch für eine Scheiße vor sich?"
"493","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Als","alter","Mann versank Bassani in einer Krankheit, die sein Gedächtnis auslöschte."
"494","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Martini, der ehemalige Leiter des päpstlichen Bibelinstituts, ist in Italien ein Medienstar - ein großer,","schöner","Mann und ein internationaler Bestsellerautor."
"495","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Nur einmal zielte er mit einer Pistole auf einen","unbewaffneten","Mann."
"496","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","""Ich denke an die","jungen","Männer, die im Namen der Sache starben und dort begraben liegen, und ich bin zornig auf Martin."
"497","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Ich erlebte ihn als harten,","emotionslosen","Mann."
"498","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","So wurde der Finanzminister zu Schröders","bestem","Mann."
"499","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Baumeister wiederum beharrte darauf, Karlheinz Schreiber habe ihr den Umschlag mit den ""hundert","hässlichen","Männern"" gegeben."
"500","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17",,"Alte","Männer sitzen vor einer mit Todesanzeigen voll gekleisterten Mauer und rauchen."
"501","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17",,"Junge","Männer in Trainingsanzügen plappern in ihre Handys."
"502","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Auf dem Rückflug sehen die Reihen voller","sonnengegerbter","Männer mit ihren breiten Uhren dann aus, als wäre gerade eine Jahrestagung der Solarienbesitzer zu Ende gegangen."
"503","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Aber die","älteren","Männer, die in diesem Fonds mitarbeiten - und es sind überwältigend viele ältere Männer -, gebärden sich so, als müssten sie die Last der Welt auf ihren Schultern tragen."
"504","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Aber die älteren Männer, die in diesem Fonds mitarbeiten - und es sind überwältigend viele","ältere","Männer -, gebärden sich so, als müssten sie die Last der Welt auf ihren Schultern tragen."
"505","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Vergessen sind all die Tabletten, welche ungeschluckt die Toilettenschüssel hinunterrauschen, weil der Patient seinen Arzt einen","guten","Mann sein lässt."
"506","2000-04-20","Zeitung","Die Zeit, 20.04.2000, Nr. 17","Der Indianer sei nicht willens gewesen, diesen ""Preis"" der euroamerikanischen Zivilisation zu bezahlen, hielt Eastman den Weißen entgegen, die daraus die natürliche Unfähigkeit des","roten","Mannes zur ""höheren Kultur"" ableiten wollten."
"507","2000-04-24","Zeitung","Der Spiegel, 24.04.2000","Erst bei seiner Erleuchtung vor Damaskus, so schildert es der","hochgebildete","Mann aus einer streng orthodoxen jüdischen Familie, erlebte er eine christliche Bekehrung."
"508","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Wie überzeugend und sinnvoll ist eine Studie, nach der die Gehirne","homosexueller","Männer anders ausgebildet sind als die Heterosexueller?"
"509","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Gesonnt allerdings hat er sich schon in diesem Verhältnis zum","großen","Mann, gesteht Schäuble."
"510","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Richter: Dass zwei","große","Männer, beide hoch intelligent, einander über 50 Jahre in großer Zuneigung verbunden blieben."
"511","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Sie reden manchmal so daher, was ihnen auf den Proben dazu eingefallen ist, reißen sich mit Kabaretteinlagen aus dem Sumpf, so, wenn sie Parlamentsreden halten und Ansprachen zur Lage des","kleinen","Mannes im Stadtpark und der Neger in Namibia - Paraphrasen zu Schillers gleichfalls unscharfen Gedanken über die Vorzüge von Demokratie, Oligarchie, Diktatur."
"512","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Ein","nackter","Mann schlang silbernes Geschmeide um seinen Penis."
"513","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","So sah man die","heiligen","Männer durch einen Zeittunnel schreiten, in unauffälliger Alltagskleidung von heute, aber mit den guten alten Jesuslatschen von damals an den Füßen - Petrus, den Menschenfischer, den ungläubigen Thomas, den Verräter Judas Ischarioth und all die anderen."
"514","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Vor ihm im Zuschauerraum sitzen","weitere","Männer."
"515","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Es ging, so kann man es im Schwarzen Korps und in Himmlers Geheimreden nachlesen, vor allem um die Bekämpfung jener Verkehrsformen zwischen","schwulen","Männern, die einem Männerstaat gefährlich werden konnten."
"516","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Freundschaft und Verführung, die beiden ikonischen Muster schwuler Assoziation, waren gleichermaßen unvereinbar mit dem ""Ethos"" des","nationalsozialistichen","Mannes, für den es nur soldatische Kameraderie und unbedingte Folgsamkeit geben sollte."
"517","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Das Gesicht des Toten ist sichtbar, ein","bärtiger","Mann in den besten Jahren, seltsam ähnlich jenen Herren der Amsterdamer Chirurgengilde, die sich um ihn herum versammelt haben."
"518","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Es scheint, als berge der Stoff bereits die Antwort auf den Brief, den der","junge","Mann bei offenem Fenster gerade erst schreibt, und als berührte er diese Antwort schon mit einem feinen, geheimen Entzücken."
"519","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Man überzeugte den","starken","Mann an der Kasse, dass man schon 18 war, trank Flensburger, stand blöd rum und fragten den DJ, ob er »was von Living Colour« da habe."
"520","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Zurück auf die Tanzfläche: Hippiemädchen in Batikpullovern und Lederwesten tanzen wie Waldgeister am Tor zur Dämmerung, was ihnen zur Vollkommenheit noch fehlt, sind die Panflöten; ein","junger","Mann läuft auf der Stelle, er befindet sich, comichaft wild gestikulierend, auf der Road to Nowhere und wird so schnell keine Ausfahrt finden."
"521","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Soweit ich feststellen konnte, wohnen die","anderen","Männer aus Haiti (die meisten von ihnen sprechen nur Kreolisch) in ähnlich überfüllten Behausungen."
"522","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Wenn von über 400000","wehrpflichtigen","Männern eines Jahrganges nicht einmal jeder Zehnte zur Einberufung ausgelost werden soll, wird die Wehrpflicht zum Schwarzen-Peter-Spiel."
"523","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Ihre Abschaffung hätte die unangenehme Konsequenz, dass man die Last der sozialen Dienste nicht mehr im bisherigen Maße unseren","jungen","Männern aufbürden könnte."
"524","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Schon Alfred Döblin oder Georg Heym haben der Realität abhanden","gekommene","Männer in weltbekannten Erzählungen (Der Irre, Die Ermordung einer Butterblume) erzählerisch risikovoller, bilderreicher, spektakulärer beschrieben."
"525","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Es ist die Geschichte eines","jungen","Mannes, der mit einem anderen israelischen Soldaten gemeinsam im Libanon-Krieg einen Araber gefoltert und die Erinnerung an dieses Ereignis verdrängt hat, sich deswegen lange in Deutschland wohler fühlt; vielleicht auch, weil dort die ""anderen"" die Verbrecher waren, er sein eigenes ""Vietnam"" vergessen kann."
"526","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Da berichtet einer, dass sein Kind, das von einem","anderen","Mann sei, die eigenen Gesichtszüge trage."
"527","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Und er will nicht vergeben wie der große","alte","Mann aus Südafrika, der ihm, dem Vorkämpfer gegen die Apartheid, die Schau gestohlen hat."
"528","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Doch bis Bogdan da unten in der Banovina wieder in sein Haus kann, muss der","alte","Mann auf dem einen Bein wohl noch viele schwere Wege gehen."
"529","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Doch Bogdans Bein konnte auch der","gute","Mann nicht retten."
"530","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Der","alte","Mann hat ohnehin schon Glück gehabt, dass er die Familie überhaupt antrifft."
"531","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Fahrer und Hausmeister für soziale Einrichtungen fände man auch ohne die Dienstverpflichtung","junger","Männer."
"532","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Der sorgsam austarierte Zivildienstkompromiss zwischen den Interessen von Bundeswehr und Sozialpolitikern,","jungen","Männern und Wohlfahrtsverbänden könnte schon bald Geschichte sein."
"533","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Doch selbst wenn sich nach der Abschaffung des Zivildienstes neues Geld finden ließe: fraglich bliebe in jedem Fall, ob seelisch und physisch schwere Hilfsdienste wie die individuelle Betreuung von Alten und Behinderten überhaupt von jemand anderem geleistet werden könnte als von kräftigen, psychisch stabilen","20jährigen","Männern."
"534","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","In der zweiten Reihe sitzen zwei kurz geschorene,","breitschultrige","Männer, ihre Pistolen liegen eingetütet im Cockpit, die Munition bleibt ""am Mann""."
"535","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Abdullah Gül wartet in einem kleinen verrauchten Raum, ringsum Vertraute,","beleibte","Männer mit Schnauzbärten, die wie kleine Patriarchen auf ihren Stühlen sitzen; einer spielt mit seiner Gebetskette."
"536","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Das tat er auch, und zwar so konsequent, dass er nicht einmal Shiva, seinen Vater und","Parvatis","Mann, über die Schwelle treten ließ."
"537","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Im Lichtkegel der Taschenlampe steht ein","hutzliger","Mann um die Sechzig."
"538","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Gegenüber den sechziger Jahren hat sich die Lebenserwartung eines","60-jährigen","Mannes von 75,5 Jahre auf 78,5 Jahre erhöht, bei den Frauen stieg sie von 79,1 Jahre auf 82,9 Jahre."
"539","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Sollten sich die Verhütungsstäbchen durchsetzen, so stellt sich der Österreicher Hochmaier vor, könnten sexuell","aktive","Männer in Zukunft ein seltsames Paarungsverhalten an den Tag legen:"
"540","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Wir sind das Sprachrohr des","deutschen","Mannes."""
"541","2000-04-27","Zeitung","Die Zeit, 27.04.2000, Nr. 18","Fragt sich nur, wer oder was ""der","deutsche","Mann"" ist."
